serviceId;providerId;name;category;lat;lng;city;address;description;galleryUrls;priceFrom;ratingAverage;amenities;
s449;u008;Sapa to Lao Cai Train Station Transfer;Car;223.392;1.038.580;Sapa;Sapa Town Center;Xe riêng 4 chỗ từ Sapa đi Ga Lào Cai.;https://cdn.example.com/cars/s449/1.jpg;400000;4.5;"Xe 4 chỗ;Đúng giờ";
s450;u009;Mui Ne Kitesurfing Rental (Full Day);Experience;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Thuê thiết bị lướt ván diều (Kitesurfing) cả ngày.;https://cdn.example.com/exp/s450/1.jpg;1500000;4.7;"Thiết bị lướt ván;An toàn";
s451;u010;Hue Private Car to Phong Nha (1 Way);Car;164.674;1.075.851;Huế;City Center;Xe riêng 4 chỗ từ Huế đi Phong Nha (một chiều).;https://cdn.example.com/cars/s451/1.jpg;2000000;4.6;"Xe 4 chỗ;Lái xe an toàn";
s452;u001;Ha Long Bay Scarlet Pearl Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Lan Hạ, có khu vực Cigar.;https://cdn.example.com/tours/s452/1.jpg;5500000;4.9;"Cabin sang trọng;Buffet;Bar";
s453;u002;Hanoi Museum of History Ticket;Experience;210.333;1.058.500;Hà Nội;Tong Dan St;Vé vào cửa Bảo tàng Lịch sử Quốc gia.;https://cdn.example.com/exp/s453/1.jpg;40000;4.5;"Vé vào cửa;Lịch sử";
s454;u003;Nha Trang Private Beach Day Pass (Premium);Experience;122.333;1.091.966;Nha Trang;Bai Dai Beach;Vé vào bãi biển riêng cao cấp, bao gồm hồ bơi và tiện ích.;https://cdn.example.com/exp/s454/1.jpg;400000;4.6;"Ghế nằm;Hồ bơi;Khăn tắm";
s455;u004;Phu Quoc Cua Can River Kayaking;Tour;102.241;1.039.575;Phú Quốc;Cua Can River;Chèo thuyền kayak khám phá sông Cửa Cạn.;https://cdn.example.com/tours/s455/1.jpg;450000;4.5;"Kayak đôi;Áo phao;Hướng dẫn";
s456;u005;HCMC Private Car to Vung Tau (Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 4 chỗ khứ hồi đi Vũng Tàu trong ngày.;https://cdn.example.com/cars/s456/1.jpg;2000000;4.6;"Xe 4 chỗ;Chờ đợi";
s457;u006;Da Nang Cham Museum Ticket;Experience;160.645;1.082.177;Đà Nẵng;2 Thang 9 St;Vé vào cửa Bảo tàng Điêu khắc Chăm.;https://cdn.example.com/exp/s457/1.jpg;60000;4.4;"Vé vào cửa;Nghệ thuật";
s458;u007;Da Lat Golden Stream Tour;Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour tham quan Hồ Suối Vàng - Suối Bạc và cây cô đơn.;https://cdn.example.com/tours/s458/1.jpg;400000;4.5;"Xe đưa đón;Vé tham quan";
s459;u008;Sapa to Mu Cang Chai Private Car 2D1N;Tour;223.392;1.038.580;Sapa;Sapa Town Center;Tour xe riêng đi Mù Cang Chải ngắm ruộng bậc thang.;https://cdn.example.com/tours/s459/1.jpg;4500000;4.8;"Xe riêng;Tài xế;Homestay";
s460;u009;Mui Ne Red Sand Dunes Sandboarding Rental;Experience;109.333;1.082.833;Phan Thiết;Mui Ne;Thuê ván trượt cát trên Đồi Cát Đỏ.;https://cdn.example.com/exp/s460/1.jpg;30000;4.4;"Ván trượt cát;Hướng dẫn";
s461;u010;Hue Cooking Class (Royal Cuisine);Experience;164.674;1.075.851;Huế;City Center;Lớp học nấu các món ăn Cung Đình Huế.;https://cdn.example.com/exp/s461/1.jpg;600000;4.8;"Nguyên liệu;Công thức;Trải nghiệm";
s462;u001;Ha Long Bay President Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, cao cấp nhất, có bể bơi lớn.;https://cdn.example.com/tours/s462/1.jpg;6000000;4.9;"Bể bơi lớn;Buffet;Cabin sang trọng";
s463;u002;Hanoi to Ninh Binh Private Car;Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe riêng 7 chỗ từ Hà Nội đi Ninh Bình.;https://cdn.example.com/cars/s463/1.jpg;1800000;4.6;"Xe 7 chỗ;Lái xe an toàn";
s464;u003;Nha Trang Private Boat to Mun Island;Tour;122.333;1.091.966;Nha Trang;Nha Trang Port;Thuê tàu riêng đi Hòn Mun để lặn biển.;https://cdn.example.com/tours/s464/1.jpg;3000000;4.8;"Tàu riêng;Thiết bị lặn;Tự do";
s465;u004;Phu Quoc Grand World Day Pass;Experience;103.500;1.039.000;Phú Quốc;Ganh Dau Commune;Vé vào cổng khu phức hợp Grand World.;https://cdn.example.com/exp/s465/1.jpg;300000;4.5;"Vé vào cửa;Show nhạc nước";
s466;u005;HCMC Private Car to Vung Tau (1 Way);Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 7 chỗ từ TP.HCM đi Vũng Tàu (một chiều).;https://cdn.example.com/cars/s466/1.jpg;1300000;4.5;"Xe 7 chỗ;Lái xe an toàn";
s467;u006;Da Nang to Hoi An Private Car;Car;160.645;1.082.177;Đà Nẵng;City Center;Xe riêng 4 chỗ từ Đà Nẵng đi Hội An (một chiều).;https://cdn.example.com/cars/s467/1.jpg;350000;4.6;"Xe 4 chỗ;Giá cố định";
s468;u007;Da Lat Golden Stream & Pine Forest Tour;Tour;119.404;1.084.452;Đà Lạt;Lac Duong Dist;Tour tham quan khu vực Hồ Suối Vàng và Rừng thông.;https://cdn.example.com/tours/s468/1.jpg;450000;4.5;"Xe đưa đón;Ngắm cảnh";
s469;u008;Sapa to Lao Cai Train Station Transfer (Shared);Car;223.392;1.038.580;Sapa;Sapa Town Center;Xe bus chung từ Sapa đi Ga Lào Cai.;https://cdn.example.com/cars/s469/1.jpg;50000;4.3;"Xe bus shared;Giá rẻ";
s470;u009;Mui Ne to Phan Thiet Private Car;Car;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Xe riêng 4 chỗ từ Mũi Né về Ga Phan Thiết.;https://cdn.example.com/cars/s470/1.jpg;300000;4.5;"Xe 4 chỗ;Đúng giờ";
s471;u010;Hue Imperial Citadel Entrance Ticket;Experience;164.674;1.075.851;Huế;Imperial Citadel;Vé vào cửa Đại Nội (Hoàng Thành Huế).;https://cdn.example.com/exp/s471/1.jpg;150000;4.6;"Vé vào cửa;Kiến trúc";
s472;u001;Ha Long Bay Oasis Bay Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 3 sao, có khu vực tắm nắng lớn.;https://cdn.example.com/tours/s472/1.jpg;2200000;4.5;"Cabin;Bữa ăn;Tắm nắng";
s473;u002;Hanoi Old Quarter Motorbike Rental;Car;210.333;1.058.500;Hà Nội;Old Quarter;Thuê xe máy tự do khám phá Hà Nội.;https://cdn.example.com/cars/s473/1.jpg;120000;4.3;"Xe số/tay ga;Mũ bảo hiểm";
s474;u003;Nha Trang Private Transfer to Resort North (Luxury);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine đưa đón đến các Resort phía Bắc (Amanoi, Six Senses).;https://cdn.example.com/cars/s474/1.jpg;1000000;4.8;"Xe Limousine;Nước suối";
s475;u004;Phu Quoc Island Half-Day Tour (North);Tour;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tour nửa ngày tham quan các điểm phía Bắc Đảo (Rạch Vẹm, Gành Dầu).;https://cdn.example.com/tours/s475/1.jpg;600000;4.5;"Xe bus;Hướng dẫn viên;Ăn nhẹ";
s476;u005;HCMC Private Car to Vung Tau (Round Trip 7 Seater);Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 7 chỗ khứ hồi đi Vũng Tàu trong ngày.;https://cdn.example.com/cars/s476/1.jpg;2500000;4.7;"Xe 7 chỗ;Chờ đợi";
s477;u006;Da Nang to Hoi An Shuttle Bus (Round Trip);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe bus đưa đón chung khứ hồi Đà Nẵng - Hội An.;https://cdn.example.com/cars/s477/1.jpg;250000;4.4;"Xe bus shared;Giá rẻ";
s478;u007;Da Lat Pongour Waterfall Trekking;Tour;118.900;1.084.000;Đà Lạt;Duc Trong Dist;Tour trekking khám phá thác Pongour và các khu vực rừng.;https://cdn.example.com/tours/s478/1.jpg;500000;4.6;"Hướng dẫn viên;Ăn nhẹ;Vé tham quan";
s479;u008;Sapa Trekking to Ta Phin Village (Half Day);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking nửa ngày đến bản Tả Phìn.;https://cdn.example.com/tours/s479/1.jpg;350000;4.5;"Hướng dẫn viên;Phí vào bản";
s480;u009;Mui Ne Red Sand Dunes Jeep Sunrise Tour;Tour;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Tour xe Jeep ngắm bình minh trên Đồi Cát Đỏ.;https://cdn.example.com/tours/s480/1.jpg;400000;4.6;"Xe Jeep;Ngắm cảnh";
s481;u010;Hue Tomb of Minh Mang Entrance Ticket;Experience;164.674;1.075.851;Huế;Thuan An Town;Vé vào cửa Lăng Minh Mạng.;https://cdn.example.com/exp/s481/1.jpg;150000;4.6;"Vé tham quan;Kiến trúc";
s482;u001;Ha Long Bay Athena Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Lan Hạ.;https://cdn.example.com/tours/s482/1.jpg;4500000;4.8;"Cabin;Bữa ăn;Massage";
s483;u002;Hanoi Museum of Ethnology Half-Day Tour;Tour;210.333;1.058.500;Hà Nội;Nguyen Van Huyen St;Tour tham quan Bảo tàng Dân tộc học.;https://cdn.example.com/tours/s483/1.jpg;350000;4.6;"Xe đưa đón;Hướng dẫn viên;Vé tham quan";
s484;u003;Nha Trang Private Car to Airport (Luxury);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine đưa đón sân bay Cam Ranh.;https://cdn.example.com/cars/s484/1.jpg;800000;4.8;"Xe Limousine;Nước suối";
s485;u004;Phu Quoc Island Full-Day Tour (South);Tour;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tour trọn ngày khám phá Nam Đảo (Bãi Sao, Nhà tù, Hộ Quốc).;https://cdn.example.com/tours/s485/1.jpg;700000;4.6;"Xe bus;Lunch;Hướng dẫn viên";
s486;u005;HCMC Private Car to Cu Chi Tunnels (Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 4 chỗ khứ hồi đi Địa đạo Củ Chi.;https://cdn.example.com/cars/s486/1.jpg;1500000;4.7;"Xe 4 chỗ;Chờ đợi";
s487;u006;Da Nang Hoi An Bike Rental (Full Day);Car;160.645;1.082.177;Đà Nẵng;City Center;Thuê xe đạp cả ngày ở Đà Nẵng hoặc Hội An.;https://cdn.example.com/cars/s487/1.jpg;50000;4.3;"Xe đạp;Tự do";
s488;u007;Da Lat Lam Vien Square Visit;Experience;119.404;1.084.452;Đà Lạt;City Center;Tham quan Quảng trường Lâm Viên, check-in Nụ Hoa Atisô.;https://cdn.example.com/exp/s488/1.jpg;0;4.5;"Tham quan miễn phí;Chụp ảnh";
s489;u008;Sapa Trekking to Ta Van Village (Full Day);Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking trọn ngày đến bản Tả Van, đi qua các bản làng.;https://cdn.example.com/tours/s489/1.jpg;700000;4.7;"Hướng dẫn viên;Lunch;Phí vào bản";
s490;u009;Mui Ne to Ho Chi Minh City VIP Limousine;Car;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Vé xe Limousine giường nằm cao cấp tuyến Mũi Né - TP.HCM.;https://cdn.example.com/cars/s490/1.jpg;450000;4.7;"Ghế/giường VIP;Nước suối";
s491;u010;Hue Tomb of Tu Duc Entrance Ticket;Experience;164.674;1.075.851;Huế;Thuan An Town;Vé vào cửa Lăng Tự Đức.;https://cdn.example.com/exp/s491/1.jpg;150000;4.6;"Vé tham quan;Kiến trúc";
s492;u001;Ha Long Bay La Regina Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Lan Hạ, sang trọng.;https://cdn.example.com/tours/s492/1.jpg;4800000;4.8;"Cabin;Bữa ăn;Chèo Kayak";
s493;u002;Hanoi Private Car to Sapa (Luxury);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Limousine/VIP Car từ Hà Nội đi Sapa.;https://cdn.example.com/cars/s493/1.jpg;3800000;4.8;"Xe Limousine;Ghế VIP;Lái xe";
s494;u003;Nha Trang Private Car to Da Lat (Luxury);Car;122.333;1.091.966;Nha Trang;City Center;Xe Limousine/VIP Car từ Nha Trang đi Đà Lạt.;https://cdn.example.com/cars/s494/1.jpg;2500000;4.8;"Xe Limousine;Ghế VIP;Ngắm cảnh";
s495;u004;Phu Quoc Fish Sauce Factory Tour;Experience;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tham quan nhà thùng nước mắm truyền thống.;https://cdn.example.com/exp/s495/1.jpg;0;4.3;"Tham quan miễn phí;Mua sắm";
s496;u005;HCMC Private Car to Can Tho (Round Trip);Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 7 chỗ khứ hồi đi Cần Thơ trong ngày.;https://cdn.example.com/cars/s496/1.jpg;3200000;4.7;"Xe 7 chỗ;Chờ đợi";
s497;u006;Da Nang Airport Transfer (Luxury);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Car đón/trả sân bay Đà Nẵng.;https://cdn.example.com/cars/s497/1.jpg;400000;4.8;"Xe Limousine;Nước suối";
s498;u007;Da Lat Clay Tunnel Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Lam Dong Province;Vé vào cổng Đường Hầm Đất Sét (Hồ Vô Cực).;https://cdn.example.com/exp/s498/1.jpg;90000;4.5;"Vé vào cửa;Chụp ảnh";
s499;u008;Sapa Trekking to Ham Rong Mountain;Tour;223.392;1.038.580;Sapa;Sapa Town Center;Trekking nửa ngày lên Núi Hàm Rồng, ngắm toàn cảnh Sapa.;https://cdn.example.com/tours/s499/1.jpg;300000;4.5;"Hướng dẫn viên;Vé tham quan";
s500;u009;Mui Ne to Dalat Private Car (Luxury);Car;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Xe Limousine/VIP Car từ Mũi Né đi Đà Lạt.;https://cdn.example.com/cars/s500/1.jpg;2500000;4.8;"Xe Limousine;Ghế VIP";
s501;u010;Hue Tomb of Khai Dinh Entrance Ticket;Experience;164.674;1.075.851;Huế;Thuan An Town;Vé vào cửa Lăng Khải Định.;https://cdn.example.com/exp/s501/1.jpg;150000;4.6;"Vé tham quan;Kiến trúc";
s502;u001;Ha Long Bay Alisa Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có lớp Thái Cực Quyền.;https://cdn.example.com/tours/s502/1.jpg;2800000;4.6;"Cabin;Bữa ăn;Thái Cực Quyền";
s503;u002;Hanoi Motorbike Rental (Full Day);Car;210.333;1.058.500;Hà Nội;Old Quarter;Thuê xe máy cả ngày ở Hà Nội.;https://cdn.example.com/cars/s503/1.jpg;150000;4.4;"Xe tay ga;Mũ bảo hiểm";
s504;u003;Nha Trang Private Car to Airport (VIP Van);Car;122.333;1.091.966;Nha Trang;City Center;Xe Van VIP 9 chỗ đưa đón sân bay Cam Ranh.;https://cdn.example.com/cars/s504/1.jpg;1200000;4.8;"Xe Van VIP;Nước suối";
s505;u004;Phu Quoc Island Full-Day Tour (North & East);Tour;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tour trọn ngày khám phá Bắc Đảo và các điểm phía Đông (Suối Tranh).;https://cdn.example.com/tours/s505/1.jpg;800000;4.6;"Xe bus;Lunch;Hướng dẫn viên";
s506;u005;HCMC Private Car to Vung Tau (Luxury);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Car từ TP.HCM đi Vũng Tàu.;https://cdn.example.com/cars/s506/1.jpg;2200000;4.7;"Xe Limousine;Ghế VIP";
s507;u006;Da Nang to Hoi An Private Car (Luxury);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Car từ Đà Nẵng đi Hội An.;https://cdn.example.com/cars/s507/1.jpg;500000;4.8;"Xe Limousine;Ghế VIP";
s508;u007;Da Lat Cu Lan Village Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Lat Commune;Vé vào cổng Làng Cù Lần.;https://cdn.example.com/exp/s508/1.jpg;60000;4.4;"Vé vào cửa;Trải nghiệm";
s509;u008;Sapa Trekking to Silver Waterfall (Half Day);Tour;223.392;1.038.580;Sapa;Hoang Lien Son;Trekking nửa ngày đến Thác Bạc.;https://cdn.example.com/tours/s509/1.jpg;300000;4.5;"Hướng dẫn viên;Vé tham quan";
s510;u009;Mui Ne to Phan Thiet Bus Ticket;Car;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Vé xe bus địa phương từ Mũi Né đi Phan Thiết.;https://cdn.example.com/cars/s510/1.jpg;50000;4.2;"Xe bus;Giá rẻ";
s511;u010;Hue Tomb of Minh Mang Entrance Ticket;Experience;164.674;1.075.851;Huế;Thuan An Town;Vé vào cửa Lăng Minh Mạng.;https://cdn.example.com/exp/s511/1.jpg;150000;4.6;"Vé tham quan;Kiến trúc";
s512;u001;Ha Long Bay Genesis Regal Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 5 sao, hải trình Vịnh Lan Hạ.;https://cdn.example.com/tours/s512/1.jpg;5200000;4.9;"Cabin;Bữa ăn;Tiện nghi cao cấp";
s513;u002;Hanoi Private Car to Hai Phong (Luxury);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe Limousine/VIP Car từ Hà Nội đi Hải Phòng.;https://cdn.example.com/cars/s513/1.jpg;1500000;4.7;"Xe Limousine;Ghế VIP";
s514;u003;Nha Trang Private Car to Da Lat (VIP Van);Car;122.333;1.091.966;Nha Trang;City Center;Xe Van VIP 9 chỗ từ Nha Trang đi Đà Lạt.;https://cdn.example.com/cars/s514/1.jpg;2800000;4.8;"Xe Van VIP;Ghế VIP";
s515;u004;Phu Quoc Southern Island Motorbike Rental (Full Day);Car;102.241;1.039.575;Phú Quốc;An Thoi Town;Thuê xe máy cả ngày khám phá Nam Đảo.;https://cdn.example.com/cars/s515/1.jpg;200000;4.4;"Xe tay ga;Mũ bảo hiểm";
s516;u005;HCMC Private Car to Mekong Delta (Cai Be);Car;107.500;1.066.667;TP.HCM;District 1;Xe riêng 4 chỗ đi Cái Bè (Tiền Giang) trong ngày.;https://cdn.example.com/cars/s516/1.jpg;1600000;4.6;"Xe 4 chỗ;Chờ đợi";
s517;u006;Da Nang Airport to Hue Private Car;Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe riêng 4 chỗ từ sân bay Đà Nẵng đi Huế (qua Đèo Hải Vân).;https://cdn.example.com/cars/s517/1.jpg;1400000;4.7;"Xe 4 chỗ;Ngắm cảnh";
s518;u007;Da Lat Linh Phuoc Pagoda Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Trai Mat Ward;Vé vào cổng Chùa Linh Phước.;https://cdn.example.com/exp/s518/1.jpg;20000;4.5;"Vé vào cửa;Kiến trúc";
s519;u008;Sapa Muong Hoa Valley Trekking (Long);Tour;223.392;1.038.580;Sapa;Muong Hoa Valley;Trekking dài ngày khám phá sâu thung lũng Mường Hoa.;https://cdn.example.com/tours/s519/1.jpg;1000000;4.8;"Hướng dẫn viên;Lunch;Phí vào bản";
s520;u009;Mui Ne Sand Dunes ATV Rental (30 Mins);Car;109.333;1.082.833;Phan Thiết;Mui Ne;Thuê xe địa hình ATV trên Đồi Cát Trắng (30 phút).;https://cdn.example.com/cars/s520/1.jpg;350000;4.5;"Xe ATV;Hướng dẫn";
s521;u010;Hue Private Car to Da Nang (VIP Van);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ từ Huế đi Đà Nẵng (qua Đèo Hải Vân).;https://cdn.example.com/cars/s521/1.jpg;2000000;4.8;"Xe Van VIP;Ghế VIP;Ngắm cảnh";
s522;u001;Ha Long Bay The Viet Beauty Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 3 sao, hải trình Vịnh Hạ Long, có lớp học nấu ăn.;https://cdn.example.com/tours/s522/1.jpg;2000000;4.4;"Cabin;Bữa ăn;Nấu ăn";
s523;u002;Hanoi Private Car to Tam Coc (Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe riêng 4 chỗ khứ hồi đi Tam Cốc - Bích Động.;https://cdn.example.com/cars/s523/1.jpg;1800000;4.6;"Xe 4 chỗ;Chờ đợi";
s524;u003;Nha Trang Private Transfer from Airport (VIP Van);Car;122.333;1.091.966;Nha Trang;Cam Ranh Airport;Xe Van VIP 9 chỗ đón sân bay Cam Ranh về trung tâm Nha Trang.;https://cdn.example.com/cars/s524/1.jpg;1000000;4.8;"Xe Van VIP;Ghế VIP";
s525;u004;Phu Quoc Night Market Food Tasting Tour;Tour;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tour thử các món ăn đặc sắc tại Chợ đêm Phú Quốc.;https://cdn.example.com/tours/s525/1.jpg;500000;4.6;"Hướng dẫn viên;Ăn 5-6 món";
s526;u005;HCMC Private Car to My Tho & Ben Tre Day Trip;Tour;107.500;1.066.667;TP.HCM;District 1;Tour riêng đi Mỹ Tho - Bến Tre trong ngày.;https://cdn.example.com/tours/s526/1.jpg;2500000;4.7;"Xe riêng;Hướng dẫn viên;Thuyền";
s527;u006;Da Nang Private Car to Ba Na Hills (Luxury);Car;160.645;1.082.177;Đà Nẵng;City Center;Xe Limousine/VIP Car khứ hồi đi Bà Nà Hills.;https://cdn.example.com/cars/s527/1.jpg;1200000;4.8;"Xe Limousine;Ghế VIP";
s528;u007;Da Lat Golden Valley Entrance Ticket;Experience;119.404;1.084.452;Đà Lạt;Lat Commune;Vé vào cổng Thung Lũng Vàng.;https://cdn.example.com/exp/s528/1.jpg;70000;4.3;"Vé vào cửa;Ngắm cảnh";
s529;u008;Sapa Private Car to Hanoi (7 Seater);Car;223.392;1.038.580;Sapa;Sapa Town Center;Xe riêng 7 chỗ từ Sapa về Hà Nội.;https://cdn.example.com/cars/s529/1.jpg;3800000;4.7;"Xe 7 chỗ;Lái xe an toàn";
s530;u009;Mui Ne Kitesurfing Lesson (Intermediate);Experience;109.333;1.082.833;Phan Thiết;Mui Ne Beach;Bài học lướt ván diều (Kitesurfing) cấp độ trung cấp.;https://cdn.example.com/exp/s530/1.jpg;2000000;4.8;"Thiết bị;Giáo viên;Bài học 2 giờ";
s531;u010;Hue Private Car to Da Nang Airport (VIP Van);Car;164.674;1.075.851;Huế;City Center;Xe Van VIP 9 chỗ từ Huế đi Sân bay Đà Nẵng.;https://cdn.example.com/cars/s531/1.jpg;2500000;4.8;"Xe Van VIP;Ghế VIP";
s532;u001;Ha Long Bay Syrena Cruise 2D1N;Tour;209.100;1.072.000;Hạ Long;Tuan Chau Harbour;Du thuyền 4 sao, hải trình Vịnh Hạ Long, có khu vực sân thượng lớn.;https://cdn.example.com/tours/s532/1.jpg;3000000;4.6;"Cabin;Bữa ăn;Sân thượng";
s533;u002;Hanoi Private Car to Ha Long (Round Trip);Car;210.333;1.058.500;Hà Nội;Old Quarter;Xe riêng 4 chỗ khứ hồi đi Vịnh Hạ Long.;https://cdn.example.com/cars/s533/1.jpg;2500000;4.6;"Xe 4 chỗ;Chờ đợi";
s534;u003;Nha Trang Private Boat to Monkey Island;Tour;122.333;1.091.966;Nha Trang;Nha Phu Bay;Thuê tàu riêng đi Đảo Khỉ và các khu vực lân cận.;https://cdn.example.com/tours/s534/1.jpg;3000000;4.7;"Tàu riêng;Áo phao;Tự do";
s535;u004;Phu Quoc Night Squid Fishing Tour (Shared);Tour;102.241;1.039.575;Phú Quốc;Duong Dong Town;Tour ghép đi câu mực đêm.;https://cdn.example.com/tours/s535/1.jpg;500000;4.5;"Tàu ghép;Dụng cụ câu;Ăn mực";
s536;u005;HCMC Private Car to Can Tho (Luxury);Car;107.500;1.066.667;TP.HCM;District 1;Xe Limousine/VIP Car từ TP.HCM đi Cần Thơ.;https://cdn.example.com/cars/s536/1.jpg;2500000;4.8;"Xe Limousine;Ghế VIP";
s537;u006;Da Nang Airport to Hue Private Car (Luxury);Car;160.645;1.082.177;Đà Nẵng;Da Nang Airport;Xe Limousine/VIP Car từ sân bay Đà Nẵng đi Huế.;https://cdn.example.com/cars/s537/1.jpg;1800000;4.8;"Xe Limousine;Ghế VIP";
s538;u007;Da Lat Golden Valley Tour (Full Day);Tour;119.404;1.084.452;Đà Lạt;Lat Commune;Tour tham quan Thung Lũng Vàng và các điểm phía Bắc Đà Lạt.;https://cdn.example.com/tours/s538/1.jpg;600000;4.5;"Xe đưa đón;Vé tham quan";
s539;u008;Sapa to Lai Chau Private Car;Car;223.392;1.038.580;Sapa;Sapa Town Center;Xe riêng 4 chỗ từ Sapa đi Lai Châu.;https://cdn.example.com/cars/s539/1.jpg;1200000;4.6;"Xe 4 chỗ;Lái xe an toàn";
