itineraryId;userId;destination;travelProfile;schedule;isSaved;createdAt
i327;u109;Sapa;"{""people"":1,""budget"":""Trung bình"",""interests"":[""mountain"",""camping""]}";"[{""day"":1,""title"":""Cắm trại Tả Van"",""activities"":[""Thuê lều"",""Cắm trại Tả Van"",""Ngắm sao""]},{""day"":2,""title"":""Trekking"",""activities"":[""Trekking Lao Chải - Hầu Thào""]}]";TRUE;2026-11-15T11:00:00Z
i328;u113;Hà Giang;"{""people"":1,""budget"":""Trung bình"",""interests"":[""phuot"",""newroute""]}";"[{""day"":1,""title"":""Khám phá cung đường"",""activities"":[""Phượt cung đường ít người đi"",""Ngủ bản""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Đèo Mã Pí Lèng"",""Ngắm cảnh""]}]";TRUE;2026-12-05T08:00:00Z
i329;u117;TP.HCM;"{""people"":2,""budget"":""Cao"",""interests"":[""limousine"",""privatecar""]}";"[{""day"":1,""title"":""Vũng Tàu bằng xe Limousine"",""activities"":[""Xe Limousine đi Vũng Tàu"",""Tắm biển""]},{""day"":2,""title"":""Saigon cao cấp"",""activities"":[""Shopping Q.1"",""Ẩm thực cao cấp""]}]";TRUE;2026-12-25T14:00:00Z
i330;u121;Mỹ Tho - Bến Tre;"{""people"":2,""budget"":""Trung bình"",""interests"":[""mekong"",""local""]}";"[{""day"":1,""title"":""Sông nước miền Tây"",""activities"":[""Đi thuyền trên sông"",""Thăm cù lao""]},{""day"":2,""title"":""Trải nghiệm"",""activities"":[""Thăm lò kẹo dừa"",""Chèo xuồng ba lá""]}]";TRUE;2027-01-15T10:00:00Z
i331;u125;Đà Lạt;"{""people"":1,""budget"":""Thấp"",""interests"":[""hostel"",""cooking""]}";"[{""day"":1,""title"":""Hostel và Chợ"",""activities"":[""Hostel có bếp"",""Mua sắm ở chợ"",""Tự nấu ăn""]},{""day"":2,""title"":""Lang thang"",""activities"":[""Hồ Xuân Hương"",""Chợ đêm""]}]";TRUE;2027-02-05T12:00:00Z
i332;u129;Nha Trang;"{""people"":2,""budget"":""Cao"",""interests"":[""photography"",""wildlife""]}";"[{""day"":1,""title"":""Lặn biển Hòn Mun"",""activities"":[""Lặn biển"",""Chụp ảnh san hô""]},{""day"":2,""title"":""Đảo Khỉ và Tháp Bà"",""activities"":[""Thăm Đảo Khỉ"",""Tháp Bà Ponagar""]}]";TRUE;2027-02-25T15:00:00Z
i333;u133;Huế;"{""people"":2,""budget"":""Trung bình"",""interests"":[""localfood"",""specialty""]}";"[{""day"":1,""title"":""Đặc sản Huế"",""activities"":[""Bún bò ngon"",""Bánh bèo, nậm, lọc""]},{""day"":2,""title"":""Cơm hến và Chè"",""activities"":[""Cơm hến"",""Chè Hẻm"",""Đại Nội""]}]";TRUE;2027-03-20T10:00:00Z
i334;u137;Hà Nội;"{""people"":2,""budget"":""Trung bình"",""interests"":[""festival"",""tradition""]}";"[{""day"":1,""title"":""Văn hóa dân gian"",""activities"":[""Tham gia lễ hội"",""Múa rối nước""]},{""day"":2,""title"":""Lịch sử"",""activities"":[""Văn Miếu"",""Hỏa Lò""]}]";TRUE;2027-04-10T14:00:00Z
i335;u141;Phú Quốc;"{""people"":2,""budget"":""Cao"",""interests"":[""massage"",""relax""]}";"[{""day"":1,""title"":""Resort và Spa"",""activities"":[""Check-in resort 5 sao"",""Liệu pháp massage""]},{""day"":2,""title"":""Biển và Thư giãn"",""activities"":[""Bãi Sao"",""Ngắm hoàng hôn""]}]";TRUE;2027-05-01T16:00:00Z
i336;u145;Hà Nội;"{""people"":2,""budget"":""Cao"",""interests"":[""wellness"",""spa""]}";"[{""day"":1,""title"":""Wellness và Spa"",""activities"":[""Check-in resort wellness"",""Liệu pháp Spa""]},{""day"":2,""title"":""Thiền"",""activities"":[""Yoga sáng"",""Thiền ở Hồ Tây""]}]";TRUE;2027-05-25T09:00:00Z
i337;u149;Hạ Long;"{""people"":2,""budget"":""Trung bình"",""interests"":[""cruise"",""kayaking""]}";"[{""day"":1,""title"":""Du thuyền 3 ngày"",""activities"":[""Check-in du thuyền"",""Kayaking""]},{""day"":2,""title"":""Khám phá"",""activities"":[""Hang Sửng Sốt"",""Tắm biển""]},{""day"":3,""title"":""Vịnh"",""activities"":[""Ngắm cảnh"",""Trở về""]}]";TRUE;2027-06-15T11:00:00Z
i338;u153;Đà Nẵng;"{""people"":2,""budget"":""Cao"",""interests"":[""contemporaryart"",""architecture""]}";"[{""day"":1,""title"":""Kiến trúc hiện đại"",""activities"":[""Cầu Rồng"",""Tòa nhà hiện đại""]},{""day"":2,""title"":""Nghệ thuật"",""activities"":[""Gallery nghệ thuật"",""Bảo tàng Chăm""]}]";TRUE;2027-07-10T14:00:00Z
i339;u157;Đà Lạt;"{""people"":1,""budget"":""Thấp"",""interests"":[""free"",""budget""]}";"[{""day"":1,""title"":""Khám phá free"",""activities"":[""Hồ Xuân Hương"",""Chợ Đà Lạt""]},{""day"":2,""title"":""View và dạo phố"",""activities"":[""Nhà thờ Con Gà"",""Dạo rừng thông""]}]";TRUE;2027-08-01T10:00:00Z
i340;u161;Hà Giang;"{""people"":1,""budget"":""Trung bình"",""interests"":[""motorbike"",""challenge""]}";"[{""day"":1,""title"":""Phượt Quản Bạ"",""activities"":[""Phượt đèo Quản Bạ"",""Cổng trời""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Phượt Mã Pí Lèng"",""Sông Nho Quế""]}]";TRUE;2027-08-20T07:00:00Z
i341;u165;TP.HCM;"{""people"":2,""budget"":""Thấp"",""interests"":[""student"",""promotion""]}";"[{""day"":1,""title"":""Săn deal"",""activities"":[""Săn deal ăn uống"",""Hostel giá rẻ""]},{""day"":2,""title"":""Vui chơi"",""activities"":[""Công viên nước"",""Shopping mall""]}]";TRUE;2027-09-10T15:00:00Z
i342;u169;Phú Quốc;"{""people"":2,""budget"":""Cao"",""interests"":[""butler"",""6star""]}";"[{""day"":1,""title"":""Resort 6 sao"",""activities"":[""Check-in resort 6 sao"",""Dịch vụ quản gia""]},{""day"":2,""title"":""Thư giãn"",""activities"":[""Spa"",""Bãi biển riêng""]}]";TRUE;2027-10-01T17:00:00Z
i343;u173;Đà Nẵng;"{""people"":2,""budget"":""Trung bình"",""interests"":[""vipvan"",""transfer""]}";"[{""day"":1,""title"":""Xe VIP và Bà Nà"",""activities"":[""Xe VIP đi Bà Nà"",""Cầu Vàng""]},{""day"":2,""title"":""Sơn Trà"",""activities"":[""Bán đảo Sơn Trà"",""Chùa Linh Ứng""]}]";TRUE;2027-10-25T10:00:00Z
i344;u177;Cần Thơ;"{""people"":1,""budget"":""Thấp"",""interests"":[""cooking"",""cheap""]}";"[{""day"":1,""title"":""Hostel và Chợ"",""activities"":[""Hostel có bếp"",""Mua sắm ở chợ"",""Tự nấu ăn""]},{""day"":2,""title"":""Chợ nổi"",""activities"":[""Chợ nổi Cái Răng"",""Thăm vườn""]}]";TRUE;2027-11-15T08:00:00Z
i345;u181;Nha Trang;"{""people"":2,""budget"":""Trung bình"",""interests"":[""cruise"",""budget""]}";"[{""day"":1,""title"":""Du thuyền"",""activities"":[""Du thuyền 3 sao"",""Lặn biển""]},{""day"":2,""title"":""Tắm bùn"",""activities"":[""Tắm bùn I-Resort"",""Tắm biển""]}]";TRUE;2027-12-05T14:00:00Z
i346;u185;Huế;"{""people"":2,""budget"":""Cao"",""interests"":[""architecture"",""photography""]}";"[{""day"":1,""title"":""Lăng Khải Định"",""activities"":[""Chụp ảnh Lăng Khải Định"",""Đại Nội""]},{""day"":2,""title"":""Kiến trúc"",""activities"":[""Lăng Minh Mạng"",""Chùa Thiên Mụ""]}]";TRUE;2027-12-25T11:00:00Z
i347;u189;Hà Nội;"{""people"":2,""budget"":""Trung bình"",""interests"":[""folklore"",""museum""]}";"[{""day"":1,""title"":""Văn hóa Dân gian"",""activities"":[""Bảo tàng Dân tộc học"",""Múa rối nước""]},{""day"":2,""title"":""Lịch sử"",""activities"":[""Văn Miếu"",""Hỏa Lò""]}]";TRUE;2028-01-15T10:00:00Z
i348;u193;Đà Lạt;"{""people"":2,""budget"":""Cao"",""interests"":[""detox"",""spa""]}";"[{""day"":1,""title"":""Wellness và Detox"",""activities"":[""Check-in resort wellness"",""Liệu pháp detox""]},{""day"":2,""title"":""Thiên nhiên"",""activities"":[""Hồ Tuyền Lâm"",""Thiền Viện""]}]";TRUE;2028-02-05T15:00:00Z
i349;u197;TP.HCM;"{""people"":2,""budget"":""Trung bình"",""interests"":[""market"",""localfood""]}";"[{""day"":1,""title"":""Chợ và Ẩm thực"",""activities"":[""Chợ Bến Thành"",""Ăn uống địa phương""]},{""day"":2,""title"":""Chợ Lớn"",""activities"":[""Chợ Bình Tây"",""Khu người Hoa""]}]";TRUE;2028-02-25T12:00:00Z
i350;u001;Ninh Bình;"{""people"":2,""budget"":""Trung bình"",""interests"":[""beach"",""food""]}";"[{""day"":1,""title"":""Tràng An"",""activities"":[""Chèo thuyền Tràng An"",""Chùa Bái Đính""]},{""day"":2,""title"":""Tam Cốc"",""activities"":[""Chèo thuyền Tam Cốc"",""Đạp xe cánh đồng lúa""]}]";TRUE;2025-06-20T10:00:00Z
i351;u005;Quảng Bình;"{""people"":1,""budget"":""Cao"",""interests"":[""adventure"",""cave""]}";"[{""day"":1,""title"":""Phong Nha"",""activities"":[""Tour Động Phong Nha"",""Khám phá hang động""]},{""day"":2,""title"":""Hang Tối"",""activities"":[""Zipline Hang Tối"",""Tắm bùn""]}]";TRUE;2025-06-10T12:00:00Z
i352;u009;Cần Thơ;"{""people"":3,""budget"":""Thấp"",""interests"":[""food"",""local""]}";"[{""day"":1,""title"":""Bến Ninh Kiều"",""activities"":[""Dạo Bến Ninh Kiều"",""Ăn tối Lẩu mắm""]},{""day"":2,""title"":""Chợ nổi"",""activities"":[""Chợ nổi Cái Răng"",""Thăm vườn trái cây""]}]";TRUE;2025-07-20T08:00:00Z
i353;u013;Đà Lạt;"{""people"":1,""budget"":""Trung bình"",""interests"":[""photography"",""view""]}";"[{""day"":1,""title"":""Săn view"",""activities"":[""Đồi Thiên Phúc Đức"",""Hồ Tuyền Lâm""]},{""day"":2,""title"":""Kiến trúc"",""activities"":[""Nhà thờ Con Gà"",""Ga Đà Lạt cổ""]}]";TRUE;2025-08-15T11:00:00Z
i354;u017;Hà Nội;"{""people"":2,""budget"":""Cao"",""interests"":[""relax"",""luxury""]}";"[{""day"":1,""title"":""Khách sạn 5 sao"",""activities"":[""Check-in khách sạn 5 sao"",""Spa""]},{""day"":2,""title"":""Phố Cổ"",""activities"":[""Cafe trứng"",""Shopping""]}]";TRUE;2025-09-01T17:00:00Z
i355;u021;TP.HCM;"{""people"":4,""budget"":""Trung bình"",""interests"":[""family"",""kids""]}";"[{""day"":1,""title"":""Vui chơi"",""activities"":[""Thảo Cầm Viên"",""Công viên nước Đầm Sen""]},{""day"":2,""title"":""Khám phá"",""activities"":[""Dinh Độc Lập"",""Bảo tàng""]}]";TRUE;2025-09-20T09:00:00Z
i356;u025;Đà Nẵng;"{""people"":1,""budget"":""Trung bình"",""interests"":[""work"",""cafe""]}";"[{""day"":1,""title"":""Cafe làm việc"",""activities"":[""Cafe có wifi ổn"",""Làm việc"",""Biển Mỹ Khê""]},{""day"":2,""title"":""Sông Hàn"",""activities"":[""Cafe ven sông"",""Ngắm Cầu Rồng""]}]";TRUE;2025-10-10T14:00:00Z
i357;u029;Sapa;"{""people"":1,""budget"":""Trung bình"",""interests"":[""solo"",""mountain""]}";"[{""day"":1,""title"":""Trekking cơ bản"",""activities"":[""Trekking bản Cát Cát"",""Thác Bạc""]},{""day"":2,""title"":""Fansipan"",""activities"":[""Cáp treo Fansipan"",""Ngắm cảnh""]}]";TRUE;2025-10-30T10:00:00Z
i358;u033;Phú Quốc;"{""people"":2,""budget"":""Cao"",""interests"":[""finedining"",""wine""]}";"[{""day"":1,""title"":""Ẩm thực cao cấp"",""activities"":[""Nhà hàng resort 5 sao"",""Wine tasting""]},{""day"":2,""title"":""Biển"",""activities"":[""Bãi Sao"",""Ngắm hoàng hôn""]}]";TRUE;2025-11-25T18:00:00Z
i359;u037;Huế;"{""people"":1,""budget"":""Thấp"",""interests"":[""cheap"",""local""]}";"[{""day"":1,""title"":""Chợ và ăn uống"",""activities"":[""Chợ Đông Ba"",""Ăn uống bình dân""]},{""day"":2,""title"":""Khám phá free"",""activities"":[""Chùa Thiên Mụ"",""Cầu Trường Tiền""]}]";TRUE;2025-12-10T09:00:00Z
i360;u041;Hội An;"{""people"":2,""budget"":""Trung bình"",""interests"":[""festival"",""culture""]}";"[{""day"":1,""title"":""Rằm Phố Cổ"",""activities"":[""Thả đèn hoa đăng"",""Xem Bài Chòi""]},{""day"":2,""title"":""Làng nghề"",""activities"":[""Làng gốm Thanh Hà"",""Làng rau Trà Quế""]}]";TRUE;2025-12-30T16:00:00Z
i361;u045;Đà Lạt;"{""people"":1,""budget"":""Thấp"",""interests"":[""hostel"",""backpacking""]}";"[{""day"":1,""title"":""Hostel và Chợ đêm"",""activities"":[""Hostel Đà Lạt"",""Chợ đêm"",""Bánh tráng nướng""]},{""day"":2,""title"":""Lang thang"",""activities"":[""Hồ Xuân Hương"",""Nhà thờ Con Gà""]}]";TRUE;2026-01-20T12:00:00Z
i362;u049;Nha Trang;"{""people"":5,""budget"":""Cao"",""interests"":[""family"",""villa""]}";"[{""day"":1,""title"":""Villa và Hồ bơi"",""activities"":[""Thuê villa resort"",""Bãi biển riêng""]},{""day"":2,""title"":""Giải trí"",""activities"":[""VinWonders"",""Tắm bùn""]}]";TRUE;2026-02-10T14:00:00Z
i363;u053;Côn Đảo;"{""people"":1,""budget"":""Trung bình"",""interests"":[""motorbike"",""phuot""]}";"[{""day"":1,""title"":""Phượt đảo"",""activities"":[""Thuê xe máy"",""Bãi Đầm Trầu"",""Hải đăng""]},{""day"":2,""title"":""Lịch sử"",""activities"":[""Nhà tù Côn Đảo"",""Viếng mộ Cô Sáu""]}]";TRUE;2026-03-01T09:00:00Z
i364;u057;Hà Nội;"{""people"":2,""budget"":""Cao"",""interests"":[""shopping"",""city""]}";"[{""day"":1,""title"":""Shopping"",""activities"":[""Trung tâm thương mại"",""Phố Tràng Tiền""]},{""day"":2,""title"":""Văn hóa"",""activities"":[""Phố sách"",""Hồ Gươm""]}]";TRUE;2026-03-20T17:00:00Z
i365;u061;TP.HCM;"{""people"":2,""budget"":""Trung bình"",""interests"":[""art"",""streetart""]}";"[{""day"":1,""title"":""Nghệ thuật đường phố"",""activities"":[""Các khu vực graffiti"",""Cafe bệt""]},{""day"":2,""title"":""Bảo tàng"",""activities"":[""Bảo tàng Mỹ thuật"",""Phố đi bộ""]}]";TRUE;2026-04-10T11:00:00Z
i366;u065;Huế;"{""people"":1,""budget"":""Thấp"",""interests"":[""student"",""cheap""]}";"[{""day"":1,""title"":""Ăn uống sinh viên"",""activities"":[""Chợ Đông Ba"",""Quán ăn sinh viên""]},{""day"":2,""title"":""Tham quan free"",""activities"":[""Chùa Thiên Mụ"",""Cầu Trường Tiền""]}]";TRUE;2026-05-01T15:00:00Z
i367;u069;Đà Nẵng;"{""people"":1,""budget"":""Trung bình"",""interests"":[""solo"",""hiddenplace""]}";"[{""day"":1,""title"":""Khám phá Sơn Trà"",""activities"":[""Phượt Sơn Trà"",""Bãi biển hoang sơ""]},{""day"":2,""title"":""Ngũ Hành Sơn"",""activities"":[""Ngũ Hành Sơn"",""Làng đá Non Nước""]}]";TRUE;2026-05-20T10:00:00Z
i368;u073;Sapa;"{""people"":2,""budget"":""Cao"",""interests"":[""photography"",""scenery""]}";"[{""day"":1,""title"":""Fansipan"",""activities"":[""Cáp treo Fansipan"",""Chụp ảnh đỉnh núi""]},{""day"":2,""title"":""Bản làng"",""activities"":[""Trekking Tả Van"",""Chụp ảnh thung lũng Mường Hoa""]}]";TRUE;2026-06-10T12:00:00Z
i369;u077;Quảng Bình;"{""people"":2,""budget"":""Trung bình"",""interests"":[""nature"",""local""]}";"[{""day"":1,""title"":""Khám phá thiên nhiên"",""activities"":[""Động Thiên Đường"",""Sông Chày - Hang Tối""]},{""day"":2,""title"":""Làng quê"",""activities"":[""Thăm làng quê gần Phong Nha"",""Ăn uống địa phương""]}]";TRUE;2026-06-30T09:00:00Z
i370;u081;Hạ Long;"{""people"":1,""budget"":""Trung bình"",""interests"":[""boat"",""cruise""]}";"[{""day"":1,""title"":""Du thuyền"",""activities"":[""Du thuyền Hạ Long"",""Kayaking""]},{""day"":2,""title"":""Ngắm cảnh"",""activities"":[""Hang Sửng Sốt"",""Tắm biển""]}]";TRUE;2026-07-20T10:00:00Z
i371;u085;Đà Lạt;"{""people"":2,""budget"":""Trung bình"",""interests"":[""ecology"",""wildlife""]}";"[{""day"":1,""title"":""Vườn Quốc gia"",""activities"":[""Vườn Quốc gia Bidoup Núi Bà"",""Khám phá sinh vật""]},{""day"":2,""title"":""Thiên nhiên"",""activities"":[""Thác Datanla"",""Hồ Tuyền Lâm""]}]";TRUE;2026-08-10T14:00:00Z
i372;u089;Hà Giang;"{""people"":1,""budget"":""Thấp"",""interests"":[""solo"",""phuot""]}";"[{""day"":1,""title"":""Phượt Mèo Vạc"",""activities"":[""Thuê xe máy"",""Phượt Mèo Vạc""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Đèo Mã Pí Lèng"",""Sông Nho Quế""]}]";TRUE;2026-09-01T07:00:00Z
i373;u093;Hà Nội;"{""people"":2,""budget"":""Cao"",""interests"":[""technology"",""smart""]}";"[{""day"":1,""title"":""Trải nghiệm smart"",""activities"":[""Khách sạn công nghệ"",""Cafe có robot""]},{""day"":2,""title"":""Thành phố"",""activities"":[""Hồ Gươm"",""Phố sách""]}]";TRUE;2026-09-20T16:00:00Z
i374;u097;Ninh Bình;"{""people"":2,""budget"":""Cao"",""interests"":[""climbing"",""adventure""]}";"[{""day"":1,""title"":""Leo núi"",""activities"":[""Hang Múa (Leo núi)"",""Tuyệt Tình Cốc""]},{""day"":2,""title"":""Tràng An"",""activities"":[""Chèo thuyền Tràng An""]}]";TRUE;2026-10-10T10:00:00Z
i375;u101;Phú Quốc;"{""people"":2,""budget"":""Cao"",""interests"":[""watersport"",""adventure""]}";"[{""day"":1,""title"":""Lặn biển và Flyboard"",""activities"":[""Lặn biển"",""Thử Flyboard""]},{""day"":2,""title"":""Giải trí"",""activities"":[""VinWonders"",""Cáp treo Hòn Thơm""]}]";TRUE;2026-10-30T14:00:00Z
i376;u105;Đà Nẵng;"{""people"":4,""budget"":""Cao"",""interests"":[""family"",""safebeach""]}";"[{""day"":1,""title"":""Resort và Biển"",""activities"":[""Check-in resort có bãi biển an toàn"",""Hồ bơi""]},{""day"":2,""title"":""Giải trí"",""activities"":[""Bà Nà Hills"",""Cầu Vàng""]}]";TRUE;2026-11-20T10:00:00Z
i377;u109;Sapa;"{""people"":1,""budget"":""Trung bình"",""interests"":[""mountain"",""camping""]}";"[{""day"":1,""title"":""Cắm trại"",""activities"":[""Cắm trại Tả Van"",""Lửa trại""]},{""day"":2,""title"":""Trekking"",""activities"":[""Trekking Tả Van - Lao Chải""]}]";TRUE;2026-12-10T11:00:00Z
i378;u113;Hà Giang;"{""people"":1,""budget"":""Trung bình"",""interests"":[""phuot"",""newroute""]}";"[{""day"":1,""title"":""Cung đường mới"",""activities"":[""Phượt các cung đường ít người đi"",""Ngủ bản""]},{""day"":2,""title"":""Mã Pí Lèng"",""activities"":[""Đèo Mã Pí Lèng"",""Ngắm cảnh""]}]";TRUE;2027-01-01T08:00:00Z
i379;u117;TP.HCM;"{""people"":2,""budget"":""Cao"",""interests"":[""limousine"",""privatecar""]}";"[{""day"":1,""title"":""Xe Limousine Vũng Tàu"",""activities"":[""Xe Limousine đi Vũng Tàu"",""Tắm biển""]},{""day"":2,""title"":""Saigon"",""activities"":[""Shopping Q.1"",""Ẩm thực cao cấp""]}]";TRUE;2027-01-25T14:00:00Z
i380;u121;Mỹ Tho - Bến Tre;"{""people"":2,""budget"":""Trung bình"",""interests"":[""mekong"",""local""]}";"[{""day"":1,""title"":""Sông nước"",""activities"":[""Đi thuyền trên sông"",""Thăm cù lao""]},{""day"":2,""title"":""Trải nghiệm"",""activities"":[""Thăm lò kẹo dừa"",""Chèo xuồng ba lá""]}]";TRUE;2027-02-15T10:00:00Z
i381;u125;Đà Lạt;"{""people"":1,""budget"":""Thấp"",""interests"":[""hostel"",""cooking""]}";"[{""day"":1,""title"":""Hostel và nấu ăn"",""activities"":[""Hostel có bếp"",""Mua sắm ở chợ"",""Tự nấu ăn""]},{""day"":2,""title"":""Lang thang"",""activities"":[""Hồ Xuân Hương"",""Chợ đêm""]}]";TRUE;2027-03-05T12:00:00Z
i382;u129;Nha Trang;"{""people"":2,""budget"":""Cao"",""interests"":[""photography"",""wildlife""]}";"[{""day"":1,""title"":""Hòn Mun"",""activities"":[""Lặn biển"",""Chụp ảnh san hô""]},{""day"":2,""title"":""Đảo Khỉ"",""activities"":[""Thăm Đảo Khỉ"",""Chụp ảnh động vật""]}]";TRUE;2027-03-25T15:00:00Z
i383;u133;Huế;"{""people"":2,""budget"":""Trung bình"",""interests"":[""localfood"",""specialty""]}";"[{""day"":1,""title"":""Bún bò và Bánh"",""activities"":[""Bún bò ngon"",""Bánh bèo, nậm, lọc""]},{""day"":2,""title"":""Cơm hến và Chè"",""activities"":[""Cơm hến"",""Chè Hẻm"",""Đại Nội""]}]";TRUE;2027-04-15T10:00:00Z
i384;u137;Hà Nội;"{""people"":2,""budget"":""Trung bình"",""interests"":[""festival"",""tradition""]}";"[{""day"":1,""title"":""Rằm tháng Giêng"",""activities"":[""Tham gia lễ hội Rằm"",""Đình làng""]},{""day"":2,""title"":""Văn hóa"",""activities"":[""Văn Miếu"",""Múa rối nước""]}]";TRUE;2027-05-05T14:00:00Z
i385;u141;Phú Quốc;"{""people"":2,""budget"":""Cao"",""interests"":[""massage"",""relax""]}";"[{""day"":1,""title"":""Resort và Spa"",""activities"":[""Check-in resort 5 sao"",""Liệu pháp massage""]},{""day"":2,""title"":""Biển và Thư giãn"",""activities"":[""Bãi Sao"",""Ngắm hoàng hôn""]}]";TRUE;2027-05-25T16:00:00Z
